#Position (bp)	Coverage	Std
2.1980989295E9	0.7026369703490265	7.516101292486226
2.2063469555E9	0.5357600715613651	6.434157931940308
2.2145949815E9	0.769671797833809	8.120479996961533
2.2228430075E9	1.9271109232681856	13.550496360755531
2.2310910335E9	2.120721491421099	14.248393274596099
2.2393390595E9	1.5091041177610254	11.723848709220855
2.2475870855E9	0.7275403836020885	8.17789811631433
2.2558351115E9	0.740553921629248	7.410761183320393
2.263915105E9	1.7256553716581768	12.057814628294791
2.26791743E9	0.0	0.0
2.2680854625E9	0.20819637104726843	5.242628993804731
2.2723311635E9	0.8363368398693215	7.922622828164698
2.2805791895E9	0.7017350575762007	7.791156455045467
2.2888272155E9	0.6119860679391651	6.735667322715858
2.2970752415E9	1.6123390008712388	11.058488568951491
2.3053232675E9	1.742971348538426	11.253594211237543
2.3135712935E9	3.307214356501786	23.510800901033427
2.3218193195E9	2.1734398024448516	19.278150940449343
2.3300673455E9	0.22862173324865853	4.88614717317769
2.3383153715E9	0.6550043610434788	7.207948089594778
2.3465633975E9	0.6187035540382633	7.599598890572385
2.3548114235E9	0.9368330070734501	7.821802872892871
